recvcpu,seq,origseq,latency,sendtime,recvtime,dest,responder,outttl,recvttl,sport,dport,protocol,outipid,inipid
7,112,15511,11634541,3375686289534,3375697924075,10.10.4.2,10.10.3.2,2,63,34004,5020,6,2186,2186
7,114,52348,12471117,3375706553423,3375719024540,10.10.4.2,10.10.3.2,2,63,34004,5020,6,2996,2996
7,116,27743,11352219,3375728654491,3375740006710,10.10.4.2,10.10.3.2,2,63,34004,5020,6,3896,3896
7,118,33859,11248842,3375749780512,3375761029354,10.10.4.2,10.10.3.2,2,63,34004,5020,6,4751,4751
7,120,39975,11740142,3375770955286,3375782695428,10.10.4.2,10.10.3.2,2,63,34004,5020,6,5606,5606
7,122,42104,11609416,3375791987483,3375803596899,10.10.4.2,10.10.3.2,2,63,34004,5020,6,6435,6435
7,124,52463,11633726,3375814104031,3375825737757,10.10.4.2,10.10.3.2,2,63,34004,5020,6,7316,7316
7,126,27858,11533594,3375836258724,3375847792318,10.10.4.2,10.10.3.2,2,63,34004,5020,6,8216,8216
7,128,33974,11890812,3375856950606,3375868841418,10.10.4.2,10.10.3.2,2,63,34004,5020,6,9071,9071
7,130,5276,11777536,3375877616869,3375889394405,10.10.4.2,10.10.3.2,2,63,34004,5020,6,9881,9881
7,132,11392,11435166,3375898272379,3375909707545,10.10.4.2,10.10.3.2,2,63,34004,5020,6,10736,10736
7,134,17508,11550321,3375919007756,3375930558077,10.10.4.2,10.10.3.2,2,63,34004,5020,6,11591,11591
7,136,23624,11929714,3375939825405,3375951755119,10.10.4.2,10.10.3.2,2,63,34004,5020,6,12446,12446
7,138,60461,11527486,3375960092346,3375971619832,10.10.4.2,10.10.3.2,2,63,34004,5020,6,13256,13256
7,140,31763,11663765,3375980447186,3375992110951,10.10.4.2,10.10.3.2,2,63,34004,5020,6,14066,14066
7,142,7414,11395203,3376001536640,3376012931843,10.10.4.2,10.10.3.2,2,63,34004,5020,6,14966,14966
7,144,13530,11757200,3376022268340,3376034025540,10.10.4.2,10.10.3.2,2,63,34004,5020,6,15821,15821
7,146,54460,11332540,3376043761556,3376055094096,10.10.4.2,10.10.3.2,2,63,34004,5020,6,16721,16721
7,148,29855,11570540,3376066057508,3376077628048,10.10.4.2,10.10.3.2,2,63,34004,5020,6,17621,17621
7,150,35971,12274326,3376086737508,3376099011834,10.10.4.2,10.10.3.2,2,63,34004,5020,6,18476,18476
7,152,7273,11306108,3376107157134,3376118463242,10.10.4.2,10.10.3.2,2,63,34004,5020,6,19286,19286
7,154,13389,11700411,3376127311356,3376139011767,10.10.4.2,10.10.3.2,2,63,34004,5020,6,20141,20141
7,156,50226,11708189,3376148160128,3376159868317,10.10.4.2,10.10.3.2,2,63,34004,5020,6,20951,20951
7,158,56342,11342861,3376168662019,3376180004880,10.10.4.2,10.10.3.2,2,63,34004,5020,6,21806,21806
7,160,62714,11934876,3376189593885,3376201528761,10.10.4.2,10.10.3.2,2,63,34004,5020,6,22661,22661
7,162,3295,11673002,3376210288164,3376221961166,10.10.4.2,10.10.3.2,2,63,34004,5020,6,23516,23516
7,164,13504,11378238,3376231905773,3376243284011,10.10.4.2,10.10.3.2,2,63,34004,5020,6,24461,24461
7,166,23713,10989272,3376253914163,3376264903435,10.10.4.2,10.10.3.2,2,63,34004,5020,6,25406,25406
7,168,33922,11064489,3376275470742,3376286535231,10.10.4.2,10.10.3.2,2,63,34004,5020,6,26351,26351
7,170,44131,11435031,3376298506673,3376309941704,10.10.4.2,10.10.3.2,2,63,34004,5020,6,27296,27296
7,172,54340,11458685,3376320388090,3376331846775,10.10.4.2,10.10.3.2,2,63,34004,5020,6,28241,28241
7,174,60456,11696728,3376340658575,3376352355303,10.10.4.2,10.10.3.2,2,63,34004,5020,6,29096,29096
7,176,35851,11517604,3376362160511,3376373678115,10.10.4.2,10.10.3.2,2,63,34004,5020,6,29996,29996
7,178,11502,11662063,3376382872694,3376394534757,10.10.4.2,10.10.3.2,2,63,34004,5020,6,30896,30896
7,180,17618,11787822,3376404056413,3376415844235,10.10.4.2,10.10.3.2,2,63,34004,5020,6,31751,31751
7,182,58548,11406509,3376425135315,3376436541824,10.10.4.2,10.10.3.2,2,63,34004,5020,6,32651,32651
7,184,3222,11470635,3376446915863,3376458386498,10.10.4.2,10.10.3.2,2,63,34004,5020,6,33596,33596
