recvcpu,seq,origseq,latency,sendtime,recvtime,dest,responder,outttl,recvttl,sport,dport,protocol,outipid,inipid
4,652,32169,262737591,5455996385624,5456259123215,10.10.4.2,10.10.3.2,2,63,41574,5020,6,30285,30285
3,671,24052,433630,5456288694518,5456289128148,10.10.4.2,10.10.1.2,1,64,41574,5020,6,32698,32698
3,673,40305,343526,5456352004997,5456352348523,10.10.4.2,10.10.1.2,1,64,41574,5020,6,33218,33218
3,675,5478,350386,5456373773511,5456374123897,10.10.4.2,10.10.1.2,1,64,41574,5020,6,33397,33397
3,677,13664,332082,5456395707134,5456396039216,10.10.4.2,10.10.1.2,1,64,41574,5020,6,33577,33577
3,679,58664,294817,5456459410150,5456459704967,10.10.4.2,10.10.1.2,1,64,41574,5020,6,33703,33703
3,681,32010,362424,5456480924848,5456481287272,10.10.4.2,10.10.1.2,1,64,41574,5020,6,34287,34287
3,683,62974,345418,5456502905700,5456503251118,10.10.4.2,10.10.1.2,1,64,41574,5020,6,34466,34466
3,685,11718,351090,5456524338443,5456524689533,10.10.4.2,10.10.1.2,1,64,41574,5020,6,34637,34637
3,687,52705,349807,5456589731194,5456590081001,10.10.4.2,10.10.1.2,1,64,41574,5020,6,35185,35185
3,689,40400,384162,5456611658703,5456612042865,10.10.4.2,10.10.1.2,1,64,41574,5020,6,35363,35363
3,691,48586,320631,5456633317123,5456633637754,10.10.4.2,10.10.1.2,1,64,41574,5020,6,35543,35543
3,693,34144,317079,5456696386869,5456696703948,10.10.4.2,10.10.1.2,1,64,41574,5020,6,35660,35660
3,695,7490,340821,5456718034572,5456718375393,10.10.4.2,10.10.1.2,1,64,41574,5020,6,36243,36243
3,697,17707,331198,5456739791649,5456740122847,10.10.4.2,10.10.1.2,1,64,41574,5020,6,36420,36420
3,699,25893,349489,5456761292793,5456761642282,10.10.4.2,10.10.1.2,1,64,41574,5020,6,36600,36600
3,701,19880,339874,5456824121337,5456824461211,10.10.4.2,10.10.1.2,1,64,41574,5020,6,37121,37121
3,703,50588,328589,5456846028562,5456846357151,10.10.4.2,10.10.1.2,1,64,41574,5020,6,37300,37300
3,705,15761,324500,5456867948378,5456868272878,10.10.4.2,10.10.1.2,1,64,41574,5020,6,37479,37479
3,707,1319,293755,5456930730737,5456931024492,10.10.4.2,10.10.1.2,1,64,41574,5020,6,37596,37596
3,709,40200,331896,5456952567687,5456952899583,10.10.4.2,10.10.1.2,1,64,41574,5020,6,38180,38180
3,711,5629,335778,5456974285355,5456974621133,10.10.4.2,10.10.1.2,1,64,41574,5020,6,38359,38359
3,713,19908,324473,5456995760888,5456996085361,10.10.4.2,10.10.1.2,1,64,41574,5020,6,38530,38530
3,715,23975,367905,5457060493753,5457060861658,10.10.4.2,10.10.1.2,1,64,41574,5020,6,39068,39068
3,717,54683,354662,5457081934844,5457082289506,10.10.4.2,10.10.1.2,1,64,41574,5020,6,39247,39247
3,719,62869,330591,5457103755961,5457104086552,10.10.4.2,10.10.1.2,1,64,41574,5020,6,39427,39427
3,721,42334,342669,5457167817504,5457168160173,10.10.4.2,10.10.1.2,1,64,41574,5020,6,39553,39553
3,723,15680,335122,5457189584627,5457189919749,10.10.4.2,10.10.1.2,1,64,41574,5020,6,40136,40136
3,725,25897,339631,5457211330195,5457211669826,10.10.4.2,10.10.1.2,1,64,41574,5020,6,40313,40313
3,727,34083,327360,5457232673185,5457233000545,10.10.4.2,10.10.1.2,1,64,41574,5020,6,40493,40493
3,729,56685,336947,5457294401990,5457294738937,10.10.4.2,10.10.1.2,1,64,41574,5020,6,41004,41004
4,654,62877,262279160,5456018362857,5456280642017,10.10.4.2,10.10.3.2,2,63,41574,5020,6,30464,30464
4,656,5528,262453967,5456039967837,5456302421804,10.10.4.2,10.10.3.2,2,63,41574,5020,6,30644,30644
4,658,50528,213616678,5456104413734,5456318030412,10.10.4.2,10.10.3.2,2,63,41574,5020,6,30770,30770
4,660,32064,262529350,5456125795611,5456388324961,10.10.4.2,10.10.3.2,2,63,41574,5020,6,31353,31353
4,662,54582,262394338,5456147755232,5456410149570,10.10.4.2,10.10.3.2,2,63,41574,5020,6,31533,31533
4,664,3582,261761255,5456169054130,5456430815385,10.10.4.2,10.10.3.2,2,63,41574,5020,6,31704,31704
4,666,23822,262519122,5456234477393,5456496996515,10.10.4.2,10.10.3.2,2,63,41574,5020,6,32250,32250
4,668,11773,261957961,5456256568756,5456518526717,10.10.4.2,10.10.3.2,2,63,41574,5020,6,32428,32428
4,670,19959,262115037,5456278163161,5456540278198,10.10.4.2,10.10.3.2,2,63,41574,5020,6,32608,32608
4,672,5517,213736947,5456341003405,5456554740352,10.10.4.2,10.10.3.2,2,63,41574,5020,6,32725,32725
4,674,44398,262319852,5456362756750,5456625076602,10.10.4.2,10.10.3.2,2,63,41574,5020,6,33308,33308
4,676,9571,262031856,5456384741523,5456646773379,10.10.4.2,10.10.3.2,2,63,41574,5020,6,33487,33487
4,678,17757,262396563,5456406182441,5456668579004,10.10.4.2,10.10.3.2,2,63,41574,5020,6,33667,33667
4,680,27917,262606325,5456470201682,5456732808007,10.10.4.2,10.10.3.2,2,63,41574,5020,6,34196,34196
4,682,58625,262349993,5456491905121,5456754255114,10.10.4.2,10.10.3.2,2,63,41574,5020,6,34376,34376
4,684,1532,262214628,5456513861150,5456776075778,10.10.4.2,10.10.3.2,2,63,41574,5020,6,34556,34556
4,686,46532,212520114,5456579084567,5456791604681,10.10.4.2,10.10.3.2,2,63,41574,5020,6,34682,34682
4,688,56798,262711876,5456600693571,5456863405447,10.10.4.2,10.10.3.2,2,63,41574,5020,6,35275,35275
4,690,44493,262113986,5456622619916,5456884733902,10.10.4.2,10.10.3.2,2,63,41574,5020,6,35453,35453
4,692,58772,261655319,5456643817311,5456905472630,10.10.4.2,10.10.3.2,2,63,41574,5020,6,35624,35624
4,694,25919,262255438,5456707383020,5456969638458,10.10.4.2,10.10.3.2,2,63,41574,5020,6,36152,36152
4,696,13614,261947141,5456729001536,5456990948677,10.10.4.2,10.10.3.2,2,63,41574,5020,6,36330,36330
4,698,21800,262246555,5456750652610,5457012899165,10.10.4.2,10.10.3.2,2,63,41574,5020,6,36510,36510
4,700,13707,212605768,5456813631806,5457026237574,10.10.4.2,10.10.3.2,2,63,41574,5020,6,36618,36618
4,702,23973,262554207,5456835324415,5457097878622,10.10.4.2,10.10.3.2,2,63,41574,5020,6,37211,37211
4,704,11668,262146964,5456857171050,5457119318014,10.10.4.2,10.10.3.2,2,63,41574,5020,6,37389,37389
4,706,19854,262693096,5456878524812,5457141217908,10.10.4.2,10.10.3.2,2,63,41574,5020,6,37569,37569
4,708,36107,262766412,5456941517452,5457204283864,10.10.4.2,10.10.3.2,2,63,41574,5020,6,38089,38089
4,710,44293,262276200,5456963518472,5457225794672,10.10.4.2,10.10.3.2,2,63,41574,5020,6,38270,38270
4,712,9722,262314362,5456985293974,5457247608336,10.10.4.2,10.10.3.2,2,63,41574,5020,6,38449,38449
4,714,54722,213380009,5457049772534,5457263152543,10.10.4.2,10.10.3.2,2,63,41574,5020,6,38575,38575
3,731,64871,345206,5457316296812,5457316642018,10.10.4.2,10.10.1.2,1,64,41574,5020,6,41184,41184
3,733,30044,328979,5457338286623,5457338615602,10.10.4.2,10.10.1.2,1,64,41574,5020,6,41363,41363
3,735,9509,294286,5457402203764,5457402498050,10.10.4.2,10.10.1.2,1,64,41574,5020,6,41489,41489
3,737,48390,347837,5457423879222,5457424227059,10.10.4.2,10.10.1.2,1,64,41574,5020,6,42073,42073
3,739,13819,335155,5457445753336,5457446088491,10.10.4.2,10.10.1.2,1,64,41574,5020,6,42252,42252
3,741,28098,390641,5457467275563,5457467666204,10.10.4.2,10.10.1.2,1,64,41574,5020,6,42423,42423
3,743,32165,337240,5457531870518,5457532207758,10.10.4.2,10.10.1.2,1,64,41574,5020,6,42961,42961
3,745,62873,347739,5457553399966,5457553747705,10.10.4.2,10.10.1.2,1,64,41574,5020,6,43140,43140
3,747,5524,346063,5457575324844,5457575670907,10.10.4.2,10.10.1.2,1,64,41574,5020,6,43320,43320
3,749,50524,316109,5457639341601,5457639657710,10.10.4.2,10.10.1.2,1,64,41574,5020,6,43446,43446
3,751,1348,308091,5457660823423,5457661131514,10.10.4.2,10.10.1.2,1,64,41574,5020,6,44030,44030
3,753,32056,334117,5457682437390,5457682771507,10.10.4.2,10.10.1.2,1,64,41574,5020,6,44209,44209
3,755,52684,283055,5457703128143,5457703411198,10.10.4.2,10.10.1.2,1,64,41574,5020,6,44371,44371
3,757,29977,345198,5457769519949,5457769865147,10.10.4.2,10.10.1.2,1,64,41574,5020,6,44928,44928
3,759,9482,346602,5457791550618,5457791897220,10.10.4.2,10.10.1.2,1,64,41574,5020,6,45107,45107
3,761,17668,327959,5457813288336,5457813616295,10.10.4.2,10.10.1.2,1,64,41574,5020,6,45287,45287
3,763,3482,297211,5457876892253,5457877189464,10.10.4.2,10.10.1.2,1,64,41574,5020,6,45404,45404
3,765,42363,416755,5457897909680,5457898326435,10.10.4.2,10.10.1.2,1,64,41574,5020,6,45987,45987
3,767,7536,296212,5457919610329,5457919906541,10.10.4.2,10.10.1.2,1,64,41574,5020,6,46166,46166
3,769,15722,353388,5457942335417,5457942688805,10.10.4.2,10.10.1.2,1,64,41574,5020,6,46346,46346
3,771,25882,343037,5458005474786,5458005817823,10.10.4.2,10.10.1.2,1,64,41574,5020,6,46875,46875
3,773,56590,326513,5458027360073,5458027686586,10.10.4.2,10.10.1.2,1,64,41574,5020,6,47054,47054
3,775,64776,332696,5458049221645,5458049554341,10.10.4.2,10.10.1.2,1,64,41574,5020,6,47234,47234
3,777,44497,304623,5458113356606,5458113661229,10.10.4.2,10.10.1.2,1,64,41574,5020,6,47360,47360
3,779,17843,357315,5458134532014,5458134889329,10.10.4.2,10.10.1.2,1,64,41574,5020,6,47943,47943
3,781,54644,332510,5458155593422,5458155925932,10.10.4.2,10.10.1.2,1,64,41574,5020,6,48113,48113
3,783,3388,349105,5458177133627,5458177482732,10.10.4.2,10.10.1.2,1,64,41574,5020,6,48284,48284
3,785,32071,392776,5458242775606,5458243168382,10.10.4.2,10.10.1.2,1,64,41574,5020,6,48830,48830
3,787,62779,327258,5458264356973,5458264684231,10.10.4.2,10.10.1.2,1,64,41574,5020,6,49009,49009
3,789,11523,326603,5458284770830,5458285097433,10.10.4.2,10.10.1.2,1,64,41574,5020,6,49180,49180
4,716,28068,262628162,5457070889950,5457333518112,10.10.4.2,10.10.3.2,2,63,41574,5020,6,39158,39158
4,718,58776,262374820,5457092849087,5457355223907,10.10.4.2,10.10.3.2,2,63,41574,5020,6,39337,39337
4,720,7520,261616344,5457114273416,5457375889760,10.10.4.2,10.10.3.2,2,63,41574,5020,6,39508,39508
4,722,11587,262314011,5457178807732,5457441121743,10.10.4.2,10.10.3.2,2,63,41574,5020,6,40046,40046
4,724,42295,262214969,5457200413747,5457462628716,10.10.4.2,10.10.3.2,2,63,41574,5020,6,40225,40225
4,726,29990,262118508,5457222223818,5457484342326,10.10.4.2,10.10.3.2,2,63,41574,5020,6,40403,40403
4,728,21897,213620213,5457284068555,5457497688768,10.10.4.2,10.10.3.2,2,63,41574,5020,6,40511,40511
4,730,60778,262553196,5457305633560,5457568186756,10.10.4.2,10.10.3.2,2,63,41574,5020,6,41094,41094
4,732,25951,262373053,5457327313330,5457589686383,10.10.4.2,10.10.3.2,2,63,41574,5020,6,41273,41273
4,734,34137,262505749,5457349051640,5457611557389,10.10.4.2,10.10.3.2,2,63,41574,5020,6,41453,41453
4,736,32252,262251635,5457413143602,5457675395237,10.10.4.2,10.10.3.2,2,63,41574,5020,6,41980,41980
4,738,52483,262746344,5457434816646,5457697562990,10.10.4.2,10.10.3.2,2,63,41574,5020,6,42163,42163
4,740,17912,262341511,5457456788716,5457719130227,10.10.4.2,10.10.3.2,2,63,41574,5020,6,42342,42342
4,742,62912,213241893,5457521222528,5457734464421,10.10.4.2,10.10.3.2,2,63,41574,5020,6,42468,42468
4,744,36258,262568932,5457542395948,5457804964880,10.10.4.2,10.10.3.2,2,63,41574,5020,6,43051,43051
4,746,1431,262237957,5457564308806,5457826546763,10.10.4.2,10.10.3.2,2,63,41574,5020,6,43230,43230
4,748,15710,261578618,5457585744393,5457847323011,10.10.4.2,10.10.3.2,2,63,41574,5020,6,43401,43401
4,750,19777,262684010,5457649907656,5457912591666,10.10.4.2,10.10.3.2,2,63,41574,5020,6,43939,43939
4,752,27963,262349849,5457671843779,5457934193628,10.10.4.2,10.10.3.2,2,63,41574,5020,6,44119,44119
4,754,48591,261379879,5457692481115,5457953860994,10.10.4.2,10.10.3.2,2,63,41574,5020,6,44281,44281
4,756,15870,212827575,5457758849640,5457971677215,10.10.4.2,10.10.3.2,2,63,41574,5020,6,44425,44425
4,758,48402,262754717,5457780496535,5458043251252,10.10.4.2,10.10.3.2,2,63,41574,5020,6,45018,45018
4,760,13575,262206754,5457802488123,5458064694877,10.10.4.2,10.10.3.2,2,63,41574,5020,6,45197,45197
4,762,28110,261722873,5457823758177,5458085481050,10.10.4.2,10.10.3.2,2,63,41574,5020,6,45368,45368
4,764,38270,262685032,5457887064179,5458149749211,10.10.4.2,10.10.3.2,2,63,41574,5020,6,45897,45897
4,766,3443,262296084,5457908879111,5458171175195,10.10.4.2,10.10.3.2,2,63,41574,5020,6,46076,46076
4,768,11629,261947493,5457931202393,5458193149886,10.10.4.2,10.10.3.2,2,63,41574,5020,6,46256,46256
4,770,56629,214113841,5457994591288,5458208705129,10.10.4.2,10.10.3.2,2,63,41574,5020,6,46382,46382
4,772,29975,262629852,5458016512186,5458279142038,10.10.4.2,10.10.3.2,2,63,41574,5020,6,46965,46965
4,774,60683,262673068,5458038061636,5458300734704,10.10.4.2,10.10.3.2,2,63,41574,5020,6,47144,47144
4,776,9683,261671816,5458059692775,5458321364591,10.10.4.2,10.10.3.2,2,63,41574,5020,6,47315,47315
3,791,50686,298231,5458350548433,5458350846664,10.10.4.2,10.10.1.2,1,64,41574,5020,6,49315,49315
3,793,26063,342007,5458371956776,5458372298783,10.10.4.2,10.10.1.2,1,64,41574,5020,6,49895,49895
3,795,56771,346418,5458393731115,5458394077533,10.10.4.2,10.10.1.2,1,64,41574,5020,6,50074,50074
3,797,64957,349409,5458415156664,5458415506073,10.10.4.2,10.10.1.2,1,64,41574,5020,6,50254,50254
3,799,9582,343007,5458479301573,5458479644580,10.10.4.2,10.10.1.2,1,64,41574,5020,6,50783,50783
3,801,40290,348957,5458501072488,5458501421445,10.10.4.2,10.10.1.2,1,64,41574,5020,6,50962,50962
3,803,48476,335774,5458522949023,5458523284797,10.10.4.2,10.10.1.2,1,64,41574,5020,6,51142,51142
3,805,27941,299302,5458586650933,5458586950235,10.10.4.2,10.10.1.2,1,64,41574,5020,6,51268,51268
3,807,1287,361452,5458608288959,5458608650411,10.10.4.2,10.10.1.2,1,64,41574,5020,6,51852,51852
3,809,32251,352183,5458630088286,5458630440469,10.10.4.2,10.10.1.2,1,64,41574,5020,6,52031,52031
3,811,46530,329140,5458651493787,5458651822927,10.10.4.2,10.10.1.2,1,64,41574,5020,6,52202,52202
3,813,50597,387086,5458715430892,5458715817978,10.10.4.2,10.10.1.2,1,64,41574,5020,6,52740,52740
3,815,21863,350409,5458736433300,5458736783709,10.10.4.2,10.10.1.2,1,64,41574,5020,6,52910,52910
3,817,30049,326981,5458758253345,5458758580326,10.10.4.2,10.10.1.2,1,64,41574,5020,6,53090,53090
3,819,3421,336420,5458823867607,5458824204027,10.10.4.2,10.10.1.2,1,64,41574,5020,6,53225,53225
3,821,48395,288887,5458845285138,5458845574025,10.10.4.2,10.10.1.2,1,64,41574,5020,6,53799,53799
3,823,29997,351401,5458867031443,5458867382844,10.10.4.2,10.10.1.2,1,64,41574,5020,6,53986,53986
3,825,38183,349647,5458888467824,5458888817471,10.10.4.2,10.10.1.2,1,64,41574,5020,6,54166,54166
3,827,60785,349223,5458950473531,5458950822754,10.10.4.2,10.10.1.2,1,64,41574,5020,6,54678,54678
3,829,25958,321901,5458971949586,5458972271487,10.10.4.2,10.10.1.2,1,64,41574,5020,6,54857,54857
3,831,28051,355636,5458995173109,5458995528745,10.10.4.2,10.10.1.2,1,64,41574,5020,6,55046,55046
3,833,13609,373632,5459059340976,5459059714608,10.10.4.2,10.10.1.2,1,64,41574,5020,6,55163,55163
3,835,23875,349737,5459080958090,5459081307827,10.10.4.2,10.10.1.2,1,64,41574,5020,6,55756,55756
3,837,11570,331753,5459103012306,5459103344059,10.10.4.2,10.10.1.2,1,64,41574,5020,6,55934,55934
3,839,26105,280656,5459124005885,5459124286541,10.10.4.2,10.10.1.2,1,64,41574,5020,6,56105,56105
3,841,36265,336887,5459187947227,5459188284114,10.10.4.2,10.10.1.2,1,64,41574,5020,6,56634,56634
3,843,1438,325157,5459209299869,5459209625026,10.10.4.2,10.10.1.2,1,64,41574,5020,6,56813,56813
3,845,9624,327644,5459230954453,5459231282097,10.10.4.2,10.10.1.2,1,64,41574,5020,6,56993,56993
3,847,54624,291925,5459295458530,5459295750455,10.10.4.2,10.10.1.2,1,64,41574,5020,6,57119,57119
3,849,27970,346092,5459316816190,5459317162282,10.10.4.2,10.10.1.2,1,64,41574,5020,6,57702,57702
3,851,58678,328909,5459338672110,5459339001019,10.10.4.2,10.10.1.2,1,64,41574,5020,6,57881,57881
4,778,13750,262689463,5458123981373,5458386670836,10.10.4.2,10.10.3.2,2,63,41574,5020,6,47853,47853
4,780,50551,262360312,5458144681059,5458407041371,10.10.4.2,10.10.3.2,2,63,41574,5020,6,48023,48023
4,782,58737,262369141,5458166639718,5458429008859,10.10.4.2,10.10.3.2,2,63,41574,5020,6,48203,48203
4,784,32109,213582461,5458231844160,5458445426621,10.10.4.2,10.10.3.2,2,63,41574,5020,6,48338,48338
4,786,36164,262389945,5458253454139,5458515844084,10.10.4.2,10.10.3.2,2,63,41574,5020,6,48920,48920
4,788,1337,262732578,5458274704956,5458537437534,10.10.4.2,10.10.3.2,2,63,41574,5020,6,49099,49099
4,790,15616,262535529,5458295616486,5458558152015,10.10.4.2,10.10.3.2,2,63,41574,5020,6,49270,49270
4,792,21970,261943195,5458361021813,5458622965008,10.10.4.2,10.10.3.2,2,63,41574,5020,6,49805,49805
4,794,52678,261770691,5458382689570,5458644460261,10.10.4.2,10.10.3.2,2,63,41574,5020,6,49984,49984
4,796,60864,261597997,5458404671602,5458666269599,10.10.4.2,10.10.3.2,2,63,41574,5020,6,50164,50164
4,798,40329,213720100,5458468240588,5458681960688,10.10.4.2,10.10.3.2,2,63,41574,5020,6,50290,50290
4,800,13675,262271020,5458490029311,5458752300331,10.10.4.2,10.10.3.2,2,63,41574,5020,6,50873,50873
4,802,44383,262010866,5458511991528,5458774002394,10.10.4.2,10.10.3.2,2,63,41574,5020,6,51052,51052
4,804,52569,262344204,5458533421586,5458795765790,10.10.4.2,10.10.3.2,2,63,41574,5020,6,51232,51232
4,806,62729,262631991,5458597276289,5458859908280,10.10.4.2,10.10.3.2,2,63,41574,5020,6,51761,51761
4,808,28158,262206271,5458619246539,5458881452810,10.10.4.2,10.10.3.2,2,63,41574,5020,6,51941,51941
4,810,36344,262288808,5458641042209,5458903331017,10.10.4.2,10.10.3.2,2,63,41574,5020,6,52121,52121
4,812,15809,213698556,5458704962457,5458918661013,10.10.4.2,10.10.3.2,2,63,41574,5020,6,52247,52247
4,814,17770,262610824,5458725559838,5458988170662,10.10.4.2,10.10.3.2,2,63,41574,5020,6,52820,52820
4,816,25956,262438238,5458747345039,5459009783277,10.10.4.2,10.10.3.2,2,63,41574,5020,6,53000,53000
4,818,40235,261562290,5458768909631,5459030471921,10.10.4.2,10.10.3.2,2,63,41574,5020,6,53171,53171
4,820,15687,262617102,5458834331006,5459096948108,10.10.4.2,10.10.3.2,2,63,41574,5020,6,53719,53719
4,822,25904,262199492,5458856013956,5459118213448,10.10.4.2,10.10.3.2,2,63,41574,5020,6,53896,53896
4,824,34090,262090091,5458877988722,5459140078813,10.10.4.2,10.10.3.2,2,63,41574,5020,6,54076,54076
4,826,25997,213549444,5458939751443,5459153300887,10.10.4.2,10.10.3.2,2,63,41574,5020,6,54184,54184
4,828,27958,261551412,5458961290996,5459222842408,10.10.4.2,10.10.3.2,2,63,41574,5020,6,54758,54758
4,830,30051,261662537,5458983930726,5459245593263,10.10.4.2,10.10.3.2,2,63,41574,5020,6,54947,54947
4,832,32144,262553193,5459005755159,5459268308352,10.10.4.2,10.10.3.2,2,63,41574,5020,6,55136,55136
4,834,19782,262537980,5459070222215,5459332760195,10.10.4.2,10.10.3.2,2,63,41574,5020,6,55666,55666
3,853,7678,378498,5459359885211,5459360263709,10.10.4.2,10.10.1.2,1,64,41574,5020,6,58052,58052
3,855,11745,407536,5459424393254,5459424800790,10.10.4.2,10.10.1.2,1,64,41574,5020,6,58590,58590
3,857,42453,348060,5459446183804,5459446531864,10.10.4.2,10.10.1.2,1,64,41574,5020,6,58770,58770
3,859,50639,329656,5459467898339,5459468227995,10.10.4.2,10.10.1.2,1,64,41574,5020,6,58950,58950
3,861,30104,293629,5459532120039,5459532413668,10.10.4.2,10.10.1.2,1,64,41574,5020,6,59076,59076
3,863,3450,287392,5459553849466,5459554136858,10.10.4.2,10.10.1.2,1,64,41574,5020,6,59659,59659
3,865,34158,352349,5459575558346,5459575910695,10.10.4.2,10.10.1.2,1,64,41574,5020,6,59838,59838
3,867,48437,350511,5459597000818,5459597351329,10.10.4.2,10.10.1.2,1,64,41574,5020,6,60009,60009
3,869,52504,332586,5459661206308,5459661538894,10.10.4.2,10.10.1.2,1,64,41574,5020,6,60547,60547
3,871,17677,345719,5459683128561,5459683474280,10.10.4.2,10.10.1.2,1,64,41574,5020,6,60726,60726
3,873,25863,332546,5459704964293,5459705296839,10.10.4.2,10.10.1.2,1,64,41574,5020,6,60906,60906
3,875,5584,365975,5459769197551,5459769563526,10.10.4.2,10.10.1.2,1,64,41574,5020,6,61032,61032
3,877,46496,342040,5459790556751,5459790898791,10.10.4.2,10.10.1.2,1,64,41574,5020,6,61612,61612
3,879,11669,328405,5459812572211,5459812900616,10.10.4.2,10.10.1.2,1,64,41574,5020,6,61791,61791
3,881,19855,348353,5459833950335,5459834298688,10.10.4.2,10.10.1.2,1,64,41574,5020,6,61971,61971
3,883,30015,467458,5459898181612,5459898649070,10.10.4.2,10.10.1.2,1,64,41574,5020,6,62500,62500
3,885,60723,334101,5459919874971,5459920209072,10.10.4.2,10.10.1.2,1,64,41574,5020,6,62680,62680
3,887,3374,289090,5459941925722,5459942214812,10.10.4.2,10.10.1.2,1,64,41574,5020,6,62860,62860
3,889,48630,295389,5460006743230,5460007038619,10.10.4.2,10.10.1.2,1,64,41574,5020,6,62986,62986
3,891,44498,342739,5460027339887,5460027682626,10.10.4.2,10.10.1.2,1,64,41574,5020,6,63568,63568
3,893,9671,312470,5460049076595,5460049389065,10.10.4.2,10.10.1.2,1,64,41574,5020,6,63747,63747
3,895,17857,350459,5460070528466,5460070878925,10.10.4.2,10.10.1.2,1,64,41574,5020,6,63927,63927
3,897,56632,341678,5460133731930,5460134073608,10.10.4.2,10.10.1.2,1,64,41574,5020,6,64446,64446
3,899,64818,339746,5460155398981,5460155738727,10.10.4.2,10.10.1.2,1,64,41574,5020,6,64626,64626
3,901,7469,356236,5460177226103,5460177582339,10.10.4.2,10.10.1.2,1,64,41574,5020,6,64806,64806
3,903,46376,317192,5460242353131,5460242670323,10.10.4.2,10.10.1.2,1,64,41574,5020,6,64941,64941
3,905,19722,331651,5460263889426,5460264221077,10.10.4.2,10.10.1.2,1,64,41574,5020,6,65525,65525
3,907,50686,350085,5460285905778,5460286255863,10.10.4.2,10.10.1.2,1,64,41574,5020,6,168,168
3,909,64965,331044,5460307235760,5460307566804,10.10.4.2,10.10.1.2,1,64,41574,5020,6,339,339
3,911,5528,341391,5460371743746,5460372085137,10.10.4.2,10.10.1.2,1,64,41574,5020,6,874,874
4,836,7477,262143265,5459092002012,5459354145277,10.10.4.2,10.10.3.2,2,63,41574,5020,6,55844,55844
4,838,15663,262359479,5459113564583,5459375924062,10.10.4.2,10.10.3.2,2,63,41574,5020,6,56024,56024
4,840,1477,213353344,5459176833987,5459390187331,10.10.4.2,10.10.3.2,2,63,41574,5020,6,56141,56141
4,842,40358,262562548,5459198401110,5459460963658,10.10.4.2,10.10.3.2,2,63,41574,5020,6,56724,56724
4,844,5531,262323620,5459220206262,5459482529882,10.10.4.2,10.10.3.2,2,63,41574,5020,6,56903,56903
4,846,19810,261457388,5459241602136,5459503059524,10.10.4.2,10.10.3.2,2,63,41574,5020,6,57074,57074
4,848,23877,262399680,5459306050273,5459568449953,10.10.4.2,10.10.3.2,2,63,41574,5020,6,57612,57612
4,850,54585,262219328,5459327752075,5459589971403,10.10.4.2,10.10.3.2,2,63,41574,5020,6,57791,57791
4,852,62771,262271733,5459349482422,5459611754155,10.10.4.2,10.10.3.2,2,63,41574,5020,6,57971,57971
4,854,42492,213721024,5459413649273,5459627370297,10.10.4.2,10.10.3.2,2,63,41574,5020,6,58097,58097
4,856,15838,262903498,5459435012532,5459697916030,10.10.4.2,10.10.3.2,2,63,41574,5020,6,58681,58681
4,858,46546,262400199,5459457087285,5459719487484,10.10.4.2,10.10.3.2,2,63,41574,5020,6,58860,58860
4,860,60825,261493370,5459478591413,5459740084783,10.10.4.2,10.10.3.2,2,63,41574,5020,6,59031,59031
4,862,64892,262860018,5459542589654,5459805449672,10.10.4.2,10.10.3.2,2,63,41574,5020,6,59569,59569
4,864,30065,262385689,5459564642219,5459827027908,10.10.4.2,10.10.3.2,2,63,41574,5020,6,59748,59748
4,866,38251,262341698,5459586512227,5459848853925,10.10.4.2,10.10.3.2,2,63,41574,5020,6,59928,59928
4,868,17716,213770231,5459650409091,5459864179322,10.10.4.2,10.10.3.2,2,63,41574,5020,6,60054,60054
4,870,56597,262505646,5459672147830,5459934653476,10.10.4.2,10.10.3.2,2,63,41574,5020,6,60637,60637
4,872,21770,262305049,5459694092631,5459956397680,10.10.4.2,10.10.3.2,2,63,41574,5020,6,60816,60816
4,874,36305,261632803,5459715480629,5459977113432,10.10.4.2,10.10.3.2,2,63,41574,5020,6,60987,60987
4,876,42403,262202130,5459779764473,5460041966603,10.10.4.2,10.10.3.2,2,63,41574,5020,6,61522,61522
4,878,7576,261984451,5459801492163,5460063476614,10.10.4.2,10.10.3.2,2,63,41574,5020,6,61701,61701
4,880,15762,261774787,5459823470631,5460085245418,10.10.4.2,10.10.3.2,2,63,41574,5020,6,61881,61881
4,882,60762,213573153,5459887332717,5460100905870,10.10.4.2,10.10.3.2,2,63,41574,5020,6,62007,62007
4,884,34108,262251137,5459909169770,5460171420907,10.10.4.2,10.10.3.2,2,63,41574,5020,6,62591,62591
4,886,64816,262143740,5459930854235,5460192997975,10.10.4.2,10.10.3.2,2,63,41574,5020,6,62770,62770
4,888,7467,262286186,5459952398197,5460214684383,10.10.4.2,10.10.3.2,2,63,41574,5020,6,62950,62950
4,890,11534,262716911,5460017203955,5460279920866,10.10.4.2,10.10.3.2,2,63,41574,5020,6,63488,63488
4,892,5578,262199090,5460038243125,5460300442215,10.10.4.2,10.10.3.2,2,63,41574,5020,6,63657,63657
4,894,13764,262137559,5460059971983,5460322109542,10.10.4.2,10.10.3.2,2,63,41574,5020,6,63837,63837
4,896,58764,214000837,5460123664915,5460337665752,10.10.4.2,10.10.3.2,2,63,41574,5020,6,63963,63963
3,913,36236,316244,5460393574716,5460393890960,10.10.4.2,10.10.1.2,1,64,41574,5020,6,1053,1053
3,915,44422,349699,5460415286724,5460415636423,10.10.4.2,10.10.1.2,1,64,41574,5020,6,1233,1233
